# filename: /home/lepecvd/lepecvd/11358/xray/2.0deg-2.0deg-rsm-3h10m_11358-E4_224.xrdml
# reflection: ('2', '2', '4')
# type: Area measurement
# x-axis: Omega_2Theta
# y-axis: Omega
# 
# Omega	2Theta	Phi  	Chi   	X    	Y    	Z    	q_para	q_perp	Intensity
# [deg]	[deg] 	[deg]	[deg] 	[mm] 	[mm] 	[mm] 	[nm-1]	[nm-1]	[counts/s]
9.6544	88.2724	-0.24	0.13	0.00	-23.01	7.396	5.11818	7.45207	4.0
9.6644	88.2924	-0.24	0.13	0.00	-23.01	7.396	5.11910	7.45341	0.0
9.6744	88.3124	-0.24	0.13	0.00	-23.01	7.396	5.12002	7.45475	2.0
9.6844	88.3324	-0.24	0.13	0.00	-23.01	7.396	5.12094	7.45609	8.0
9.6944	88.3524	-0.24	0.13	0.00	-23.01	7.396	5.12186	7.45743	2.0
9.7044	88.3724	-0.24	0.13	0.00	-23.01	7.396	5.12278	7.45877	2.0
9.7144	88.3924	-0.24	0.13	0.00	-23.01	7.396	5.12370	7.46011	2.0
9.7244	88.4124	-0.24	0.13	0.00	-23.01	7.396	5.12462	7.46145	0.0
9.7344	88.4324	-0.24	0.13	0.00	-23.01	7.396	5.12554	7.46279	2.0
9.7444	88.4524	-0.24	0.13	0.00	-23.01	7.396	5.12646	7.46413	0.0
9.7544	88.4724	-0.24	0.13	0.00	-23.01	7.396	5.12738	7.46547	0.0
9.7644	88.4924	-0.24	0.13	0.00	-23.01	7.396	5.12830	7.46680	2.0
9.7744	88.5124	-0.24	0.13	0.00	-23.01	7.396	5.12922	7.46814	2.0
9.7844	88.5324	-0.24	0.13	0.00	-23.01	7.396	5.13014	7.46948	8.0
9.7944	88.5524	-0.24	0.13	0.00	-23.01	7.396	5.13106	7.47082	2.0
9.8044	88.5724	-0.24	0.13	0.00	-23.01	7.396	5.13198	7.47215	2.0
9.8144	88.5924	-0.24	0.13	0.00	-23.01	7.396	5.13289	7.47349	6.0
9.8244	88.6124	-0.24	0.13	0.00	-23.01	7.396	5.13381	7.47483	0.0
9.8344	88.6324	-0.24	0.13	0.00	-23.01	7.396	5.13473	7.47616	4.0
9.8444	88.6524	-0.24	0.13	0.00	-23.01	7.396	5.13565	7.47750	0.0
9.8544	88.6724	-0.24	0.13	0.00	-23.01	7.396	5.13656	7.47884	4.0
9.8644	88.6924	-0.24	0.13	0.00	-23.01	7.396	5.13748	7.48017	2.0
9.8744	88.7124	-0.24	0.13	0.00	-23.01	7.396	5.13840	7.48151	2.0
9.8844	88.7324	-0.24	0.13	0.00	-23.01	7.396	5.13932	7.48284	2.0
9.8944	88.7524	-0.24	0.13	0.00	-23.01	7.396	5.14023	7.48418	2.0
9.9044	88.7724	-0.24	0.13	0.00	-23.01	7.396	5.14115	7.48551	4.0
9.9144	88.7924	-0.24	0.13	0.00	-23.01	7.396	5.14207	7.48685	2.0
9.9244	88.8124	-0.24	0.13	0.00	-23.01	7.396	5.14298	7.48818	0.0
9.9344	88.8324	-0.24	0.13	0.00	-23.01	7.396	5.14390	7.48952	0.0
9.9444	88.8524	-0.24	0.13	0.00	-23.01	7.396	5.14482	7.49085	2.0
9.9544	88.8724	-0.24	0.13	0.00	-23.01	7.396	5.14573	7.49218	0.0
9.9644	88.8924	-0.24	0.13	0.00	-23.01	7.396	5.14665	7.49352	0.0
9.9744	88.9124	-0.24	0.13	0.00	-23.01	7.396	5.14756	7.49485	0.0
9.9844	88.9324	-0.24	0.13	0.00	-23.01	7.396	5.14848	7.49618	0.0
9.9944	88.9524	-0.24	0.13	0.00	-23.01	7.396	5.14939	7.49752	2.0
10.0044	88.9724	-0.24	0.13	0.00	-23.01	7.396	5.15031	7.49885	2.0
10.0144	88.9924	-0.24	0.13	0.00	-23.01	7.396	5.15123	7.50018	4.0
10.0244	89.0124	-0.24	0.13	0.00	-23.01	7.396	5.15214	7.50151	0.0
10.0344	89.0324	-0.24	0.13	0.00	-23.01	7.396	5.15305	7.50285	0.0

8.0744	85.0724	-0.24	0.13	0.00	-23.01	7.396	4.96638	7.23646	0.0
8.0844	85.0924	-0.24	0.13	0.00	-23.01	7.396	4.96732	7.23783	2.0
8.0944	85.1124	-0.24	0.13	0.00	-23.01	7.396	4.96827	7.23921	0.0
8.1044	85.1324	-0.24	0.13	0.00	-23.01	7.396	4.96921	7.24059	4.0
8.1144	85.1524	-0.24	0.13	0.00	-23.01	7.396	4.97016	7.24196	0.0
8.1244	85.1724	-0.24	0.13	0.00	-23.01	7.396	4.97110	7.24334	0.0
8.1344	85.1924	-0.24	0.13	0.00	-23.01	7.396	4.97204	7.24471	0.0
8.1444	85.2124	-0.24	0.13	0.00	-23.01	7.396	4.97299	7.24609	0.0
8.1544	85.2324	-0.24	0.13	0.00	-23.01	7.396	4.97393	7.24746	0.0
8.1644	85.2524	-0.24	0.13	0.00	-23.01	7.396	4.97488	7.24884	2.0
8.1744	85.2724	-0.24	0.13	0.00	-23.01	7.396	4.97582	7.25021	0.0
8.1844	85.2924	-0.24	0.13	0.00	-23.01	7.396	4.97676	7.25159	2.0
8.1944	85.3124	-0.24	0.13	0.00	-23.01	7.396	4.97770	7.25296	4.0
8.2044	85.3324	-0.24	0.13	0.00	-23.01	7.396	4.97865	7.25433	2.0
8.2144	85.3524	-0.24	0.13	0.00	-23.01	7.396	4.97959	7.25571	6.0
8.2244	85.3724	-0.24	0.13	0.00	-23.01	7.396	4.98053	7.25708	0.0
8.2344	85.3924	-0.24	0.13	0.00	-23.01	7.396	4.98148	7.25845	2.0
8.2444	85.4124	-0.24	0.13	0.00	-23.01	7.396	4.98242	7.25983	0.0
8.2544	85.4324	-0.24	0.13	0.00	-23.01	7.396	4.98336	7.26120	4.0
8.2644	85.4524	-0.24	0.13	0.00	-23.01	7.396	4.98430	7.26257	0.0
8.2744	85.4724	-0.24	0.13	0.00	-23.01	7.396	4.98524	7.26394	0.0
8.2844	85.4924	-0.24	0.13	0.00	-23.01	7.396	4.98619	7.26532	2.0
8.2944	85.5124	-0.24	0.13	0.00	-23.01	7.396	4.98713	7.26669	2.0
8.3044	85.5324	-0.24	0.13	0.00	-23.01	7.396	4.98807	7.26806	2.0
8.3144	85.5524	-0.24	0.13	0.00	-23.01	7.396	4.98901	7.26943	2.0
8.3244	85.5724	-0.24	0.13	0.00	-23.01	7.396	4.98995	7.27080	2.0
8.3344	85.5924	-0.24	0.13	0.00	-23.01	7.396	4.99089	7.27217	0.0
8.3444	85.6124	-0.24	0.13	0.00	-23.01	7.396	4.99183	7.27354	0.0
8.3544	85.6324	-0.24	0.13	0.00	-23.01	7.396	4.99277	7.27491	2.0
8.3644	85.6524	-0.24	0.13	0.00	-23.01	7.396	4.99371	7.27628	0.0
8.3744	85.6724	-0.24	0.13	0.00	-23.01	7.396	4.99465	7.27765	0.0
8.3844	85.6924	-0.24	0.13	0.00	-23.01	7.396	4.99559	7.27902	2.0
8.3944	85.7124	-0.24	0.13	0.00	-23.01	7.396	4.99653	7.28039	2.0
8.4044	85.7324	-0.24	0.13	0.00	-23.01	7.396	4.99747	7.28176	0.0
8.4144	85.7524	-0.24	0.13	0.00	-23.01	7.396	4.99841	7.28313	0.0
8.4244	85.7724	-0.24	0.13	0.00	-23.01	7.396	4.99935	7.28450	0.0
8.4344	85.7924	-0.24	0.13	0.00	-23.01	7.396	5.00029	7.28587	2.0
8.4444	85.8124	-0.24	0.13	0.00	-23.01	7.396	5.00123	7.28724	0.0
8.4544	85.8324	-0.24	0.13	0.00	-23.01	7.396	5.00217	7.28861	2.0
8.4644	85.8524	-0.24	0.13	0.00	-23.01	7.396	5.00311	7.28998	0.0
8.4744	85.8724	-0.24	0.13	0.00	-23.01	7.396	5.00405	7.29134	2.0
8.4844	85.8924	-0.24	0.13	0.00	-23.01	7.396	5.00499	7.29271	2.0
8.4944	85.9124	-0.24	0.13	0.00	-23.01	7.396	5.00592	7.29408	0.0
8.5044	85.9324	-0.24	0.13	0.00	-23.01	7.396	5.00686	7.29545	2.0
8.5144	85.9524	-0.24	0.13	0.00	-23.01	7.396	5.00780	7.29681	0.0
8.5244	85.9724	-0.24	0.13	0.00	-23.01	7.396	5.00874	7.29818	0.0
8.5344	85.9924	-0.24	0.13	0.00	-23.01	7.396	5.00968	7.29955	0.0
8.5444	86.0124	-0.24	0.13	0.00	-23.01	7.396	5.01061	7.30091	2.0
8.5544	86.0324	-0.24	0.13	0.00	-23.01	7.396	5.01155	7.30228	0.0
8.5644	86.0524	-0.24	0.13	0.00	-23.01	7.396	5.01249	7.30364	0.0
8.5744	86.0724	-0.24	0.13	0.00	-23.01	7.396	5.01343	7.30501	2.0
8.5844	86.0924	-0.24	0.13	0.00	-23.01	7.396	5.01436	7.30637	0.0
8.5944	86.1124	-0.24	0.13	0.00	-23.01	7.396	5.01530	7.30774	2.0
8.6044	86.1324	-0.24	0.13	0.00	-23.01	7.396	5.01624	7.30910	0.0
8.6144	86.1524	-0.24	0.13	0.00	-23.01	7.396	5.01717	7.31047	2.0
8.6244	86.1724	-0.24	0.13	0.00	-23.01	7.396	5.01811	7.31183	0.0
8.6344	86.1924	-0.24	0.13	0.00	-23.01	7.396	5.01905	7.31320	4.0
8.6444	86.2124	-0.24	0.13	0.00	-23.01	7.396	5.01998	7.31456	0.0
8.6544	86.2324	-0.24	0.13	0.00	-23.01	7.396	5.02092	7.31593	2.0
8.6644	86.2524	-0.24	0.13	0.00	-23.01	7.396	5.02185	7.31729	2.0
8.6744	86.2724	-0.24	0.13	0.00	-23.01	7.396	5.02279	7.31865	0.0
8.6844	86.2924	-0.24	0.13	0.00	-23.01	7.396	5.02373	7.32002	0.0
8.6944	86.3124	-0.24	0.13	0.00	-23.01	7.396	5.02466	7.32138	4.0
8.7044	86.3324	-0.24	0.13	0.00	-23.01	7.396	5.02560	7.32274	0.0
8.7144	86.3524	-0.24	0.13	0.00	-23.01	7.396	5.02653	7.32410	0.0
8.7244	86.3724	-0.24	0.13	0.00	-23.01	7.396	5.02747	7.32547	4.0
8.7344	86.3924	-0.24	0.13	0.00	-23.01	7.396	5.02840	7.32683	0.0
8.7444	86.4124	-0.24	0.13	0.00	-23.01	7.396	5.02934	7.32819	2.0
8.7544	86.4324	-0.24	0.13	0.00	-23.01	7.396	5.03027	7.32955	0.0
8.7644	86.4524	-0.24	0.13	0.00	-23.01	7.396	5.03120	7.33091	4.0
8.7744	86.4724	-0.24	0.13	0.00	-23.01	7.396	5.03214	7.33227	2.0
8.7844	86.4924	-0.24	0.13	0.00	-23.01	7.396	5.03307	7.33364	2.0
8.7944	86.5124	-0.24	0.13	0.00	-23.01	7.396	5.03401	7.33500	4.0
8.8044	86.5324	-0.24	0.13	0.00	-23.01	7.396	5.03494	7.33636	4.0
8.8144	86.5524	-0.24	0.13	0.00	-23.01	7.396	5.03587	7.33772	0.0
8.8244	86.5724	-0.24	0.13	0.00	-23.01	7.396	5.03681	7.33908	6.0
8.8344	86.5924	-0.24	0.13	0.00	-23.01	7.396	5.03774	7.34044	2.0
8.8444	86.6124	-0.24	0.13	0.00	-23.01	7.396	5.03867	7.34180	0.0
8.8544	86.6324	-0.24	0.13	0.00	-23.01	7.396	5.03961	7.34316	2.0
8.8644	86.6524	-0.24	0.13	0.00	-23.01	7.396	5.04054	7.34452	0.0
8.8744	86.6724	-0.24	0.13	0.00	-23.01	7.396	5.04147	7.34587	4.0
8.8844	86.6924	-0.24	0.13	0.00	-23.01	7.396	5.04240	7.34723	2.0
8.8944	86.7124	-0.24	0.13	0.00	-23.01	7.396	5.04334	7.34859	2.0
8.9044	86.7324	-0.24	0.13	0.00	-23.01	7.396	5.04427	7.34995	2.0
8.9144	86.7524	-0.24	0.13	0.00	-23.01	7.396	5.04520	7.35131	4.0
8.9244	86.7724	-0.24	0.13	0.00	-23.01	7.396	5.04613	7.35267	0.0
8.9344	86.7924	-0.24	0.13	0.00	-23.01	7.396	5.04706	7.35402	6.0
8.9444	86.8124	-0.24	0.13	0.00	-23.01	7.396	5.04800	7.35538	2.0
8.9544	86.8324	-0.24	0.13	0.00	-23.01	7.396	5.04893	7.35674	0.0
8.9644	86.8524	-0.24	0.13	0.00	-23.01	7.396	5.04986	7.35809	0.0
8.9744	86.8724	-0.24	0.13	0.00	-23.01	7.396	5.05079	7.35945	4.0
8.9844	86.8924	-0.24	0.13	0.00	-23.01	7.396	5.05172	7.36081	0.0
8.9944	86.9124	-0.24	0.13	0.00	-23.01	7.396	5.05265	7.36216	4.0
9.0044	86.9324	-0.24	0.13	0.00	-23.01	7.396	5.05358	7.36352	2.0
9.0144	86.9524	-0.24	0.13	0.00	-23.01	7.396	5.05451	7.36488	4.0
9.0244	86.9724	-0.24	0.13	0.00	-23.01	7.396	5.05544	7.36623	6.0
9.0344	86.9924	-0.24	0.13	0.00	-23.01	7.396	5.05637	7.36759	0.0
9.0444	87.0124	-0.24	0.13	0.00	-23.01	7.396	5.05730	7.36894	0.0
9.0544	87.0324	-0.24	0.13	0.00	-23.01	7.396	5.05823	7.37030	0.0
9.0644	87.0524	-0.24	0.13	0.00	-23.01	7.396	5.05916	7.37165	4.0
9.0744	87.0724	-0.24	0.13	0.00	-23.01	7.396	5.06009	7.37301	2.0
9.0844	87.0924	-0.24	0.13	0.00	-23.01	7.396	5.06102	7.37436	6.0
9.0944	87.1124	-0.24	0.13	0.00	-23.01	7.396	5.06195	7.37571	0.0
9.1044	87.1324	-0.24	0.13	0.00	-23.01	7.396	5.06288	7.37707	2.0
9.1144	87.1524	-0.24	0.13	0.00	-23.01	7.396	5.06381	7.37842	0.0
9.1244	87.1724	-0.24	0.13	0.00	-23.01	7.396	5.06474	7.37977	0.0
9.1344	87.1924	-0.24	0.13	0.00	-23.01	7.396	5.06567	7.38113	8.0
9.1444	87.2124	-0.24	0.13	0.00	-23.01	7.396	5.06659	7.38248	4.0
9.1544	87.2324	-0.24	0.13	0.00	-23.01	7.396	5.06752	7.38383	2.0
9.1644	87.2524	-0.24	0.13	0.00	-23.01	7.396	5.06845	7.38519	4.0
9.1744	87.2724	-0.24	0.13	0.00	-23.01	7.396	5.06938	7.38654	2.0
9.1844	87.2924	-0.24	0.13	0.00	-23.01	7.396	5.07031	7.38789	4.0
9.1944	87.3124	-0.24	0.13	0.00	-23.01	7.396	5.07123	7.38924	0.0
9.2044	87.3324	-0.24	0.13	0.00	-23.01	7.396	5.07216	7.39059	6.0
9.2144	87.3524	-0.24	0.13	0.00	-23.01	7.396	5.07309	7.39194	2.0
9.2244	87.3724	-0.24	0.13	0.00	-23.01	7.396	5.07402	7.39330	2.0
9.2344	87.3924	-0.24	0.13	0.00	-23.01	7.396	5.07494	7.39465	4.0
9.2444	87.4124	-0.24	0.13	0.00	-23.01	7.396	5.07587	7.39600	4.0
9.2544	87.4324	-0.24	0.13	0.00	-23.01	7.396	5.07680	7.39735	2.0
9.2644	87.4524	-0.24	0.13	0.00	-23.01	7.396	5.07772	7.39870	2.0
9.2744	87.4724	-0.24	0.13	0.00	-23.01	7.396	5.07865	7.40005	0.0
9.2844	87.4924	-0.24	0.13	0.00	-23.01	7.396	5.07958	7.40140	0.0
9.2944	87.5124	-0.24	0.13	0.00	-23.01	7.396	5.08050	7.40275	0.0
9.3044	87.5324	-0.24	0.13	0.00	-23.01	7.396	5.08143	7.40410	0.0
9.3144	87.5524	-0.24	0.13	0.00	-23.01	7.396	5.08235	7.40544	0.0
9.3244	87.5724	-0.24	0.13	0.00	-23.01	7.396	5.08328	7.40679	0.0
9.3344	87.5924	-0.24	0.13	0.00	-23.01	7.396	5.08421	7.40814	2.0
9.3444	87.6124	-0.24	0.13	0.00	-23.01	7.396	5.08513	7.40949	4.0
9.3544	87.6324	-0.24	0.13	0.00	-23.01	7.396	5.08606	7.41084	6.0
9.3644	87.6524	-0.24	0.13	0.00	-23.01	7.396	5.08698	7.41219	0.0
9.3744	87.6724	-0.24	0.13	0.00	-23.01	7.396	5.08791	7.41353	2.0
9.3844	87.6924	-0.24	0.13	0.00	-23.01	7.396	5.08883	7.41488	0.0
9.3944	87.7124	-0.24	0.13	0.00	-23.01	7.396	5.08976	7.41623	2.0
9.4044	87.7324	-0.24	0.13	0.00	-23.01	7.396	5.09068	7.41758	0.0
9.4144	87.7524	-0.24	0.13	0.00	-23.01	7.396	5.09160	7.41892	0.0
9.4244	87.7724	-0.24	0.13	0.00	-23.01	7.396	5.09253	7.42027	2.0
9.4344	87.7924	-0.24	0.13	0.00	-23.01	7.396	5.09345	7.42162	8.0
9.4444	87.8124	-0.24	0.13	0.00	-23.01	7.396	5.09438	7.42296	6.0
9.4544	87.8324	-0.24	0.13	0.00	-23.01	7.396	5.09530	7.42431	2.0
9.4644	87.8524	-0.24	0.13	0.00	-23.01	7.396	5.09622	7.42565	2.0
9.4744	87.8724	-0.24	0.13	0.00	-23.01	7.396	5.09715	7.42700	0.0
9.4844	87.8924	-0.24	0.13	0.00	-23.01	7.396	5.09807	7.42834	0.0
9.4944	87.9124	-0.24	0.13	0.00	-23.01	7.396	5.09899	7.42969	0.0
9.5044	87.9324	-0.24	0.13	0.00	-23.01	7.396	5.09992	7.43103	2.0
9.5144	87.9524	-0.24	0.13	0.00	-23.01	7.396	5.10084	7.43238	0.0
9.5244	87.9724	-0.24	0.13	0.00	-23.01	7.396	5.10176	7.43372	0.0
9.5344	87.9924	-0.24	0.13	0.00	-23.01	7.396	5.10268	7.43507	2.0
9.5444	88.0124	-0.24	0.13	0.00	-23.01	7.396	5.10361	7.43641	0.0
9.5544	88.0324	-0.24	0.13	0.00	-23.01	7.396	5.10453	7.43775	0.0
9.5644	88.0524	-0.24	0.13	0.00	-23.01	7.396	5.10545	7.43910	0.0
9.5744	88.0724	-0.24	0.13	0.00	-23.01	7.396	5.10637	7.44044	4.0
9.5844	88.0924	-0.24	0.13	0.00	-23.01	7.396	5.10729	7.44178	2.0
9.5944	88.1124	-0.24	0.13	0.00	-23.01	7.396	5.10822	7.44313	0.0
9.6044	88.1324	-0.24	0.13	0.00	-23.01	7.396	5.10914	7.44447	0.0
9.6144	88.1524	-0.24	0.13	0.00	-23.01	7.396	5.11006	7.44581	2.0
9.6244	88.1724	-0.24	0.13	0.00	-23.01	7.396	5.11098	7.44715	0.0
9.6344	88.1924	-0.24	0.13	0.00	-23.01	7.396	5.11190	7.44849	2.0
9.6444	88.2124	-0.24	0.13	0.00	-23.01	7.396	5.11282	7.44984	0.0
9.6544	88.2324	-0.24	0.13	0.00	-23.01	7.396	5.11374	7.45118	2.0
9.6644	88.2524	-0.24	0.13	0.00	-23.01	7.396	5.11466	7.45252	6.0
9.6744	88.2724	-0.24	0.13	0.00	-23.01	7.396	5.11558	7.45386	0.0
9.6844	88.2924	-0.24	0.13	0.00	-23.01	7.396	5.11650	7.45520	0.0
9.6944	88.3124	-0.24	0.13	0.00	-23.01	7.396	5.11742	7.45654	2.0
9.7044	88.3324	-0.24	0.13	0.00	-23.01	7.396	5.11834	7.45788	0.0
9.7144	88.3524	-0.24	0.13	0.00	-23.01	7.396	5.11926	7.45922	0.0
9.7244	88.3724	-0.24	0.13	0.00	-23.01	7.396	5.12018	7.46056	0.0
9.7344	88.3924	-0.24	0.13	0.00	-23.01	7.396	5.12110	7.46190	2.0
9.7444	88.4124	-0.24	0.13	0.00	-23.01	7.396	5.12202	7.46324	0.0
9.7544	88.4324	-0.24	0.13	0.00	-23.01	7.396	5.12294	7.46458	0.0
9.7644	88.4524	-0.24	0.13	0.00	-23.01	7.396	5.12386	7.46592	0.0
9.7744	88.4724	-0.24	0.13	0.00	-23.01	7.396	5.12478	7.46726	4.0
9.7844	88.4924	-0.24	0.13	0.00	-23.01	7.396	5.12569	7.46859	0.0
9.7944	88.5124	-0.24	0.13	0.00	-23.01	7.396	5.12661	7.46993	0.0
9.8044	88.5324	-0.24	0.13	0.00	-23.01	7.396	5.12753	7.47127	4.0
9.8144	88.5524	-0.24	0.13	0.00	-23.01	7.396	5.12845	7.47261	0.0
9.8244	88.5724	-0.24	0.13	0.00	-23.01	7.396	5.12937	7.47395	0.0
9.8344	88.5924	-0.24	0.13	0.00	-23.01	7.396	5.13028	7.47528	0.0
9.8444	88.6124	-0.24	0.13	0.00	-23.01	7.396	5.13120	7.47662	0.0
9.8544	88.6324	-0.24	0.13	0.00	-23.01	7.396	5.13212	7.47796	4.0
9.8644	88.6524	-0.24	0.13	0.00	-23.01	7.396	5.13304	7.47929	2.0
9.8744	88.6724	-0.24	0.13	0.00	-23.01	7.396	5.13395	7.48063	2.0
9.8844	88.6924	-0.24	0.13	0.00	-23.01	7.396	5.13487	7.48197	2.0
9.8944	88.7124	-0.24	0.13	0.00	-23.01	7.396	5.13579	7.48330	2.0
9.9044	88.7324	-0.24	0.13	0.00	-23.01	7.396	5.13670	7.48464	2.0
9.9144	88.7524	-0.24	0.13	0.00	-23.01	7.396	5.13762	7.48597	2.0
9.9244	88.7724	-0.24	0.13	0.00	-23.01	7.396	5.13854	7.48731	4.0
9.9344	88.7924	-0.24	0.13	0.00	-23.01	7.396	5.13945	7.48864	0.0
9.9444	88.8124	-0.24	0.13	0.00	-23.01	7.396	5.14037	7.48998	0.0
9.9544	88.8324	-0.24	0.13	0.00	-23.01	7.396	5.14129	7.49131	0.0
9.9644	88.8524	-0.24	0.13	0.00	-23.01	7.396	5.14220	7.49265	0.0
9.9744	88.8724	-0.24	0.13	0.00	-23.01	7.396	5.14312	7.49398	0.0
9.9844	88.8924	-0.24	0.13	0.00	-23.01	7.396	5.14403	7.49531	2.0
9.9944	88.9124	-0.24	0.13	0.00	-23.01	7.396	5.14495	7.49665	2.0
10.0044	88.9324	-0.24	0.13	0.00	-23.01	7.396	5.14586	7.49798	0.0
10.0144	88.9524	-0.24	0.13	0.00	-23.01	7.396	5.14678	7.49931	0.0
10.0244	88.9724	-0.24	0.13	0.00	-23.01	7.396	5.14769	7.50065	0.0
10.0344	88.9924	-0.24	0.13	0.00	-23.01	7.396	5.14861	7.50198	2.0
10.0444	89.0124	-0.24	0.13	0.00	-23.01	7.396	5.14952	7.50331	0.0
10.0544	89.0324	-0.24	0.13	0.00	-23.01	7.396	5.15044	7.50464	0.0

8.0944	85.0724	-0.24	0.13	0.00	-23.01	7.396	4.96385	7.23819	0.0
8.1044	85.0924	-0.24	0.13	0.00	-23.01	7.396	4.96480	7.23957	4.0
8.1144	85.1124	-0.24	0.13	0.00	-23.01	7.396	4.96574	7.24094	0.0
8.1244	85.1324	-0.24	0.13	0.00	-23.01	7.396	4.96668	7.24232	0.0
8.1344	85.1524	-0.24	0.13	0.00	-23.01	7.396	4.96763	7.24370	0.0
8.1444	85.1724	-0.24	0.13	0.00	-23.01	7.396	4.96857	7.24507	2.0
8.1544	85.1924	-0.24	0.13	0.00	-23.01	7.396	4.96952	7.24645	0.0
8.1644	85.2124	-0.24	0.13	0.00	-23.01	7.396	4.97046	7.24782	0.0
8.1744	85.2324	-0.24	0.13	0.00	-23.01	7.396	4.97140	7.24920	0.0
8.1844	85.2524	-0.24	0.13	0.00	-23.01	7.396	4.97234	7.25057	0.0
8.1944	85.2724	-0.24	0.13	0.00	-23.01	7.396	4.97329	7.25195	2.0
8.2044	85.2924	-0.24	0.13	0.00	-23.01	7.396	4.97423	7.25332	0.0
8.2144	85.3124	-0.24	0.13	0.00	-23.01	7.396	4.97517	7.25470	0.0
8.2244	85.3324	-0.24	0.13	0.00	-23.01	7.396	4.97612	7.25607	0.0
8.2344	85.3524	-0.24	0.13	0.00	-23.01	7.396	4.97706	7.25745	2.0
8.2444	85.3724	-0.24	0.13	0.00	-23.01	7.396	4.97800	7.25882	2.0
8.2544	85.3924	-0.24	0.13	0.00	-23.01	7.396	4.97894	7.26019	0.0
8.2644	85.4124	-0.24	0.13	0.00	-23.01	7.396	4.97988	7.26157	4.0
8.2744	85.4324	-0.24	0.13	0.00	-23.01	7.396	4.98082	7.26294	0.0
8.2844	85.4524	-0.24	0.13	0.00	-23.01	7.396	4.98177	7.26431	0.0
8.2944	85.4724	-0.24	0.13	0.00	-23.01	7.396	4.98271	7.26568	0.0
8.3044	85.4924	-0.24	0.13	0.00	-23.01	7.396	4.98365	7.26706	2.0
8.3144	85.5124	-0.24	0.13	0.00	-23.01	7.396	4.98459	7.26843	0.0
8.3244	85.5324	-0.24	0.13	0.00	-23.01	7.396	4.98553	7.26980	0.0
8.3344	85.5524	-0.24	0.13	0.00	-23.01	7.396	4.98647	7.27117	0.0
8.3444	85.5724	-0.24	0.13	0.00	-23.01	7.396	4.98741	7.27254	0.0
8.3544	85.5924	-0.24	0.13	0.00	-23.01	7.396	4.98835	7.27392	2.0
8.3644	85.6124	-0.24	0.13	0.00	-23.01	7.396	4.98929	7.27529	0.0
8.3744	85.6324	-0.24	0.13	0.00	-23.01	7.396	4.99023	7.27666	0.0
8.3844	85.6524	-0.24	0.13	0.00	-23.01	7.396	4.99117	7.27803	0.0
8.3944	85.6724	-0.24	0.13	0.00	-23.01	7.396	4.99211	7.27940	0.0
8.4044	85.6924	-0.24	0.13	0.00	-23.01	7.396	4.99305	7.28077	0.0
8.4144	85.7124	-0.24	0.13	0.00	-23.01	7.396	4.99399	7.28214	0.0
8.4244	85.7324	-0.24	0.13	0.00	-23.01	7.396	4.99493	7.28351	2.0
8.4344	85.7524	-0.24	0.13	0.00	-23.01	7.396	4.99587	7.28488	2.0
8.4444	85.7724	-0.24	0.13	0.00	-23.01	7.396	4.99681	7.28625	2.0
8.4544	85.7924	-0.24	0.13	0.00	-23.01	7.396	4.99775	7.28762	2.0
8.4644	85.8124	-0.24	0.13	0.00	-23.01	7.396	4.99869	7.28898	2.0
8.4744	85.8324	-0.24	0.13	0.00	-23.01	7.396	4.99963	7.29035	6.0
8.4844	85.8524	-0.24	0.13	0.00	-23.01	7.396	5.00056	7.29172	0.0
8.4944	85.8724	-0.24	0.13	0.00	-23.01	7.396	5.00150	7.29309	2.0
8.5044	85.8924	-0.24	0.13	0.00	-23.01	7.396	5.00244	7.29446	0.0
8.5144	85.9124	-0.24	0.13	0.00	-23.01	7.396	5.00338	7.29583	4.0
8.5244	85.9324	-0.24	0.13	0.00	-23.01	7.396	5.00432	7.29719	0.0
8.5344	85.9524	-0.24	0.13	0.00	-23.01	7.396	5.00525	7.29856	0.0
8.5444	85.9724	-0.24	0.13	0.00	-23.01	7.396	5.00619	7.29993	2.0
8.5544	85.9924	-0.24	0.13	0.00	-23.01	7.396	5.00713	7.30129	2.0
8.5644	86.0124	-0.24	0.13	0.00	-23.01	7.396	5.00807	7.30266	0.0
8.5744	86.0324	-0.24	0.13	0.00	-23.01	7.396	5.00900	7.30403	4.0
8.5844	86.0524	-0.24	0.13	0.00	-23.01	7.396	5.00994	7.30539	0.0
8.5944	86.0724	-0.24	0.13	0.00	-23.01	7.396	5.01088	7.30676	2.0
8.6044	86.0924	-0.24	0.13	0.00	-23.01	7.396	5.01181	7.30812	0.0
8.6144	86.1124	-0.24	0.13	0.00	-23.01	7.396	5.01275	7.30949	2.0
8.6244	86.1324	-0.24	0.13	0.00	-23.01	7.396	5.01369	7.31086	0.0
8.6344	86.1524	-0.24	0.13	0.00	-23.01	7.396	5.01462	7.31222	0.0
8.6444	86.1724	-0.24	0.13	0.00	-23.01	7.396	5.01556	7.31359	0.0
8.6544	86.1924	-0.24	0.13	0.00	-23.01	7.396	5.01649	7.31495	6.0
8.6644	86.2124	-0.24	0.13	0.00	-23.01	7.396	5.01743	7.31631	2.0
8.6744	86.2324	-0.24	0.13	0.00	-23.01	7.396	5.01836	7.31768	2.0
8.6844	86.2524	-0.24	0.13	0.00	-23.01	7.396	5.01930	7.31904	0.0
8.6944	86.2724	-0.24	0.13	0.00	-23.01	7.396	5.02024	7.32041	0.0
